match_id,date,competition,season,stage,matchday,home_team,away_team,home_goals,away_goals,winner,country,league_name,data_source
league_4960278d58118227,2025-08-31,EREDIVISIE,2025-26,LEAGUE,,NAC Breda,AZ Alkmaar,0,1,A,Netherlands,Eredivisie,football-data.co.uk
league_faefed30074ea2ab,2025-08-31,EREDIVISIE,2025-26,LEAGUE,,Sparta Rotterdam,Feyenoord Rotterdam,0,4,A,Netherlands,Eredivisie,football-data.co.uk
league_b2a68464d88b61b0,2025-08-31,EREDIVISIE,2025-26,LEAGUE,,Zwolle,Utrecht,0,2,A,Netherlands,Eredivisie,football-data.co.uk
league_7269f3a94e5b19b9,2025-09-13,EREDIVISIE,2025-26,LEAGUE,,Ajax,Zwolle,3,1,H,Netherlands,Eredivisie,football-data.co.uk
league_d6b355440e2e0d5a,2025-09-13,EREDIVISIE,2025-26,LEAGUE,,Feyenoord Rotterdam,Heerenveen,1,0,H,Netherlands,Eredivisie,football-data.co.uk
league_e34f86c9616ff864,2025-09-13,EREDIVISIE,2025-26,LEAGUE,,Go Ahead Eagles,Volendam,3,0,H,Netherlands,Eredivisie,football-data.co.uk
league_8d9a6831d0187e87,2025-09-13,EREDIVISIE,2025-26,LEAGUE,,Nijmegen,PSV Eindhoven,3,5,A,Netherlands,Eredivisie,football-data.co.uk
league_aef9d3ddf6e85ff6,2025-09-13,EREDIVISIE,2025-26,LEAGUE,,Twente,NAC Breda,2,2,D,Netherlands,Eredivisie,football-data.co.uk
league_1a1fbd53e7d7f9eb,2025-09-14,EREDIVISIE,2025-26,LEAGUE,,Excelsior,Sparta Rotterdam,0,1,A,Netherlands,Eredivisie,football-data.co.uk
league_234e3d587183a154,2025-09-14,EREDIVISIE,2025-26,LEAGUE,,Heracles,AZ Alkmaar,1,2,A,Netherlands,Eredivisie,football-data.co.uk
league_f80a0bfde43b8f7f,2025-09-14,EREDIVISIE,2025-26,LEAGUE,,Telstar,For Sittard,1,3,A,Netherlands,Eredivisie,football-data.co.uk
league_498d52ea474f0581,2025-09-14,EREDIVISIE,2025-26,LEAGUE,,Utrecht,Groningen,0,1,A,Netherlands,Eredivisie,football-data.co.uk
league_028bbe0a0813a32b,2025-09-17,EREDIVISIE,2025-26,LEAGUE,,Feyenoord Rotterdam,For Sittard,2,0,H,Netherlands,Eredivisie,football-data.co.uk
league_cf1f3b9ff322da12,2025-09-19,EREDIVISIE,2025-26,LEAGUE,,Sparta Rotterdam,Twente,1,5,A,Netherlands,Eredivisie,football-data.co.uk
league_cd8fb6cfcda93a77,2025-09-20,EREDIVISIE,2025-26,LEAGUE,,For Sittard,Utrecht,1,0,H,Netherlands,Eredivisie,football-data.co.uk
league_7f2580af2fcf6519,2025-09-20,EREDIVISIE,2025-26,LEAGUE,,Groningen,Telstar,2,0,H,Netherlands,Eredivisie,football-data.co.uk
league_da86cf4f552244d0,2025-09-20,EREDIVISIE,2025-26,LEAGUE,,NAC Breda,Heracles,2,1,H,Netherlands,Eredivisie,football-data.co.uk
league_f84aed5b43c40082,2025-09-20,EREDIVISIE,2025-26,LEAGUE,,Volendam,Excelsior,1,2,A,Netherlands,Eredivisie,football-data.co.uk
league_797f1eae010e7a76,2025-09-21,EREDIVISIE,2025-26,LEAGUE,,AZ Alkmaar,Feyenoord Rotterdam,3,3,D,Netherlands,Eredivisie,football-data.co.uk
league_902a99e09d33a1e9,2025-09-21,EREDIVISIE,2025-26,LEAGUE,,Heerenveen,Nijmegen,3,2,H,Netherlands,Eredivisie,football-data.co.uk
league_1a1023aaf8bcff4b,2025-09-21,EREDIVISIE,2025-26,LEAGUE,,PSV Eindhoven,Ajax,2,2,D,Netherlands,Eredivisie,football-data.co.uk
league_aa6ab53efb6f9e38,2025-09-21,EREDIVISIE,2025-26,LEAGUE,,Zwolle,Go Ahead Eagles,0,2,A,Netherlands,Eredivisie,football-data.co.uk
league_6d6b4341584c8275,2025-09-24,EREDIVISIE,2025-26,LEAGUE,,AZ Alkmaar,Zwolle,2,2,D,Netherlands,Eredivisie,football-data.co.uk
league_8ffebb7a342f68af,2025-09-26,EREDIVISIE,2025-26,LEAGUE,,Twente,For Sittard,3,2,H,Netherlands,Eredivisie,football-data.co.uk
league_8121451b70a8631b,2025-09-27,EREDIVISIE,2025-26,LEAGUE,,Ajax,NAC Breda,2,1,H,Netherlands,Eredivisie,football-data.co.uk
league_b3ef21a62bf03837,2025-09-27,EREDIVISIE,2025-26,LEAGUE,,Excelsior,PSV Eindhoven,1,2,A,Netherlands,Eredivisie,football-data.co.uk
league_5a3dc02a339c58ba,2025-09-27,EREDIVISIE,2025-26,LEAGUE,,Heracles,Sparta Rotterdam,3,0,H,Netherlands,Eredivisie,football-data.co.uk
league_60ab59b41fddb031,2025-09-27,EREDIVISIE,2025-26,LEAGUE,,Volendam,Zwolle,2,1,H,Netherlands,Eredivisie,football-data.co.uk
